symbol,date,long_shares,short_shares,close,equity,market_value,margin,unrealized_pnl
IBM,2020-08-11,44,0,121.18,5331.74,5331.74,0.0,-1760.78
HPQ,2020-08-11,480,0,18.57,8913.6,8913.6,0.0,1699.2
INTC,2020-08-11,191,0,48.19,9204.29,9204.29,0.0,2221.33
GE,2020-08-11,36,0,42.03,1513.07,1513.07,0.0,-5345.29
AMD,2020-08-11,2099,0,76.88,161371.11,161371.11,0.0,137484.49
COHU,2020-08-11,1229,0,18.22,22392.38,22392.38,0.0,5518.21
MSFT,2020-08-11,111,0,203.38,22575.18,22575.18,0.0,15645.45
TXN,2020-08-11,95,0,136.04,12923.8,12923.8,0.0,5930.85
CGNX,2020-08-11,537,0,65.14,34980.18,34980.18,0.0,17817.66
IBM,2020-08-12,44,0,121.13,5329.64,5329.64,0.0,-1762.88
HPQ,2020-08-12,480,0,18.8,9024.0,9024.0,0.0,1809.6
INTC,2020-08-12,191,0,49.19,9395.29,9395.29,0.0,2412.33
GE,2020-08-12,36,0,41.97,1510.82,1510.82,0.0,-5347.54
AMD,2020-08-12,2099,0,82.61,173398.39,173398.39,0.0,149511.77
COHU,2020-08-12,1229,0,18.68,22957.72,22957.72,0.0,6083.55
MSFT,2020-08-12,111,0,209.19,23220.09,23220.09,0.0,16290.36
TXN,2020-08-12,95,0,138.64,13170.8,13170.8,0.0,6177.85
CGNX,2020-08-12,537,0,66.68,35807.16,35807.16,0.0,18644.64
IBM,2020-08-13,44,0,119.53,5259.39,5259.39,0.0,-1833.13
HPQ,2020-08-13,480,0,18.38,8822.4,8822.4,0.0,1608.0
INTC,2020-08-13,191,0,48.56,9274.96,9274.96,0.0,2292.0
GE,2020-08-13,36,0,41.22,1483.84,1483.84,0.0,-5374.52
AMD,2020-08-13,2099,0,81.84,171782.15,171782.15,0.0,147895.53
COHU,2020-08-13,1229,0,18.5,22736.5,22736.5,0.0,5862.33
MSFT,2020-08-13,111,0,208.7,23165.7,23165.7,0.0,16235.97
TXN,2020-08-13,95,0,137.15,13029.25,13029.25,0.0,6036.3
CGNX,2020-08-13,537,0,67.87,36446.19,36446.19,0.0,19283.67
IBM,2020-08-14,44,0,119.76,5269.48,5269.48,0.0,-1823.04
HPQ,2020-08-14,480,0,18.18,8726.4,8726.4,0.0,1512.0
INTC,2020-08-14,191,0,48.89,9337.99,9337.99,0.0,2355.03
GE,2020-08-14,36,0,41.59,1497.33,1497.33,0.0,-5361.03
AMD,2020-08-14,2099,0,81.3,170648.71,170648.71,0.0,146762.09
COHU,2020-08-14,1229,0,18.44,22662.76,22662.76,0.0,5788.59
MSFT,2020-08-14,111,0,208.9,23187.9,23187.9,0.0,16258.17
TXN,2020-08-14,95,0,137.35,13048.25,13048.25,0.0,6055.3
CGNX,2020-08-14,537,0,67.49,36242.13,36242.13,0.0,19079.61
IBM,2020-08-17,44,0,118.97,5234.57,5234.57,0.0,-1857.95
HPQ,2020-08-17,480,0,17.95,8616.0,8616.0,0.0,1401.6
INTC,2020-08-17,191,0,48.93,9345.63,9345.63,0.0,2362.67
GE,2020-08-17,36,0,40.41,1454.61,1454.61,0.0,-5403.75
AMD,2020-08-17,2099,0,82.42,172999.58,172999.58,0.0,149112.96
COHU,2020-08-17,1229,0,18.81,23117.49,23117.49,0.0,6243.32
MSFT,2020-08-17,111,0,210.28,23341.08,23341.08,0.0,16411.35
TXN,2020-08-17,95,0,138.28,13136.6,13136.6,0.0,6143.65
CGNX,2020-08-17,537,0,68.27,36660.99,36660.99,0.0,19498.47
IBM,2020-08-18,44,0,119.43,5254.76,5254.76,0.0,-1837.76
HPQ,2020-08-18,480,0,18.24,8755.2,8755.2,0.0,1540.8
INTC,2020-08-18,191,0,48.65,9292.15,9292.15,0.0,2309.19
GE,2020-08-18,36,0,40.22,1447.87,1447.87,0.0,-5410.49
AMD,2020-08-18,2099,0,81.66,171404.35,171404.35,0.0,147517.73
COHU,2020-08-18,1229,0,18.0,22122.0,22122.0,0.0,5247.83
MSFT,2020-08-18,111,0,211.49,23475.39,23475.39,0.0,16545.66
TXN,2020-08-18,95,0,139.31,13234.45,13234.45,0.0,6241.5
CGNX,2020-08-18,537,0,67.1,36032.7,36032.7,0.0,18870.18
IBM,2020-08-19,44,0,118.39,5209.33,5209.33,0.0,-1883.19
HPQ,2020-08-19,480,0,18.14,8707.2,8707.2,0.0,1492.8
INTC,2020-08-19,191,0,48.33,9231.03,9231.03,0.0,2248.07
GE,2020-08-19,36,0,39.84,1434.38,1434.38,0.0,-5423.98
AMD,2020-08-19,2099,0,81.09,170207.9,170207.9,0.0,146321.28
COHU,2020-08-19,1229,0,18.08,22220.32,22220.32,0.0,5346.15
MSFT,2020-08-19,111,0,209.7,23276.7,23276.7,0.0,16346.97
TXN,2020-08-19,95,0,138.48,13155.6,13155.6,0.0,6162.65
CGNX,2020-08-19,537,0,67.95,36489.15,36489.15,0.0,19326.63
IBM,2020-08-20,44,0,117.73,5180.31,5180.31,0.0,-1912.21
HPQ,2020-08-20,480,0,18.15,8712.0,8712.0,0.0,1497.6
INTC,2020-08-20,191,0,49.17,9391.47,9391.47,0.0,2408.51
GE,2020-08-20,36,0,39.16,1409.65,1409.65,0.0,-5448.71
AMD,2020-08-20,2099,0,82.77,173734.22,173734.22,0.0,149847.6
COHU,2020-08-20,1229,0,17.71,21765.59,21765.59,0.0,4891.42
MSFT,2020-08-20,111,0,214.58,23818.38,23818.38,0.0,16888.65
TXN,2020-08-20,95,0,138.57,13164.15,13164.15,0.0,6171.2
CGNX,2020-08-20,537,0,66.11,35501.07,35501.07,0.0,18338.55
IBM,2020-08-21,44,0,117.74,5180.73,5180.73,0.0,-1911.79
HPQ,2020-08-21,480,0,18.23,8750.4,8750.4,0.0,1536.0
INTC,2020-08-21,191,0,49.28,9412.48,9412.48,0.0,2429.52
GE,2020-08-21,36,0,39.41,1418.64,1418.64,0.0,-5439.72
AMD,2020-08-21,2099,0,83.81,175917.18,175917.18,0.0,152030.56
COHU,2020-08-21,1229,0,16.93,20806.97,20806.97,0.0,3932.8
MSFT,2020-08-21,111,0,213.02,23645.22,23645.22,0.0,16715.49
TXN,2020-08-21,95,0,140.33,13331.35,13331.35,0.0,6338.4
CGNX,2020-08-21,537,0,66.02,35452.74,35452.74,0.0,18290.22
IBM,2020-08-24,44,0,120.15,5286.73,5286.73,0.0,-1805.79
HPQ,2020-08-24,480,0,18.65,8952.0,8952.0,0.0,1737.6
INTC,2020-08-24,191,0,49.14,9385.74,9385.74,0.0,2402.78
GE,2020-08-24,36,0,41.41,1490.59,1490.59,0.0,-5367.77
AMD,2020-08-24,2099,0,83.08,174384.92,174384.92,0.0,150498.3
COHU,2020-08-24,1229,0,17.52,21532.08,21532.08,0.0,4657.91
MSFT,2020-08-24,111,0,213.69,23719.59,23719.59,0.0,16789.86
TXN,2020-08-24,95,0,141.02,13396.9,13396.9,0.0,6403.95
CGNX,2020-08-24,537,0,67.07,36016.59,36016.59,0.0,18854.07
IBM,2020-08-25,44,0,119.16,5242.98,5242.98,0.0,-1849.54
HPQ,2020-08-25,480,0,18.44,8851.2,8851.2,0.0,1636.8
INTC,2020-08-25,191,0,49.43,9441.13,9441.13,0.0,2458.17
GE,2020-08-25,36,0,41.16,1481.59,1481.59,0.0,-5376.77
AMD,2020-08-25,2099,0,86.35,181248.65,181248.65,0.0,157362.03
COHU,2020-08-25,1229,0,17.57,21593.53,21593.53,0.0,4719.36
MSFT,2020-08-25,111,0,216.47,24028.17,24028.17,0.0,17098.44
TXN,2020-08-25,95,0,141.66,13457.7,13457.7,0.0,6464.75
CGNX,2020-08-25,537,0,67.6,36301.2,36301.2,0.0,19138.68
IBM,2020-08-26,44,0,118.71,5223.21,5223.21,0.0,-1869.31
HPQ,2020-08-26,480,0,18.33,8798.4,8798.4,0.0,1584.0
INTC,2020-08-26,191,0,49.55,9464.05,9464.05,0.0,2481.09
GE,2020-08-26,36,0,40.47,1456.86,1456.86,0.0,-5401.5
AMD,2020-08-26,2099,0,86.02,180555.97,180555.97,0.0,156669.35
COHU,2020-08-26,1229,0,17.3,21261.7,21261.7,0.0,4387.53
MSFT,2020-08-26,111,0,221.15,24547.65,24547.65,0.0,17617.92
TXN,2020-08-26,95,0,142.45,13532.75,13532.75,0.0,6539.8
CGNX,2020-08-26,537,0,68.12,36580.44,36580.44,0.0,19417.92
IBM,2020-08-27,44,0,119.17,5243.4,5243.4,0.0,-1849.12
HPQ,2020-08-27,480,0,18.7,8976.0,8976.0,0.0,1761.6
INTC,2020-08-27,191,0,49.4,9435.4,9435.4,0.0,2452.44
GE,2020-08-27,36,0,40.47,1456.86,1456.86,0.0,-5401.5
AMD,2020-08-27,2099,0,83.8,175896.21,175896.21,0.0,152009.59
COHU,2020-08-27,1229,0,16.87,20733.23,20733.23,0.0,3859.06
MSFT,2020-08-27,111,0,226.58,25150.38,25150.38,0.0,18220.65
TXN,2020-08-27,95,0,141.49,13441.55,13441.55,0.0,6448.6
CGNX,2020-08-27,537,0,66.62,35774.94,35774.94,0.0,18612.42
IBM,2020-08-28,44,0,119.57,5261.07,5261.07,0.0,-1831.45
HPQ,2020-08-28,480,0,19.85,9528.0,9528.0,0.0,2313.6
INTC,2020-08-28,191,0,50.43,9632.13,9632.13,0.0,2649.17
GE,2020-08-28,36,0,41.28,1486.09,1486.09,0.0,-5372.27
AMD,2020-08-28,2099,0,85.55,179569.46,179569.46,0.0,155682.84
COHU,2020-08-28,1229,0,18.03,22158.87,22158.87,0.0,5284.7
MSFT,2020-08-28,111,0,228.91,25409.01,25409.01,0.0,18479.28
TXN,2020-08-28,95,0,143.49,13631.55,13631.55,0.0,6638.6
CGNX,2020-08-28,537,0,68.4,36730.8,36730.8,0.0,19568.28
IBM,2020-08-31,44,0,117.89,5187.04,5187.04,0.0,-1905.48
HPQ,2020-08-31,480,0,19.55,9384.0,9384.0,0.0,2169.6
INTC,2020-08-31,191,0,50.95,9731.45,9731.45,0.0,2748.49
GE,2020-08-31,36,0,39.59,1425.39,1425.39,0.0,-5432.97
AMD,2020-08-31,2099,0,90.82,190631.18,190631.18,0.0,166744.56
COHU,2020-08-31,1229,0,17.2,21138.8,21138.8,0.0,4264.63
MSFT,2020-08-31,111,0,225.53,25033.83,25033.83,0.0,18104.1
TXN,2020-08-31,95,0,142.15,13504.25,13504.25,0.0,6511.3
CGNX,2020-08-31,537,0,69.19,37155.03,37155.03,0.0,19992.51
IBM,2020-09-01,44,0,117.97,5190.82,5190.82,0.0,-1901.7
HPQ,2020-09-01,480,0,19.26,9244.8,9244.8,0.0,2030.4
INTC,2020-09-01,191,0,50.79,9700.89,9700.89,0.0,2717.93
GE,2020-09-01,36,0,38.66,1391.66,1391.66,0.0,-5466.7
AMD,2020-09-01,2099,0,92.18,193485.82,193485.82,0.0,169599.2
COHU,2020-09-01,1229,0,18.22,22392.38,22392.38,0.0,5518.21
MSFT,2020-09-01,111,0,227.27,25226.97,25226.97,0.0,18297.24
TXN,2020-09-01,95,0,144.96,13771.2,13771.2,0.0,6778.25
CGNX,2020-09-01,537,0,70.02,37600.74,37600.74,0.0,20438.22
IBM,2020-09-02,44,0,122.54,5391.89,5391.89,0.0,-1700.63
HPQ,2020-09-02,480,0,19.84,9523.2,9523.2,0.0,2308.8
INTC,2020-09-02,191,0,52.25,9979.75,9979.75,0.0,2996.79
GE,2020-09-02,36,0,40.22,1447.87,1447.87,0.0,-5410.49
AMD,2020-09-02,2099,0,90.22,189371.78,189371.78,0.0,165485.16
COHU,2020-09-02,1229,0,19.11,23486.19,23486.19,0.0,6612.02
MSFT,2020-09-02,111,0,231.65,25713.15,25713.15,0.0,18783.42
TXN,2020-09-02,95,0,147.64,14025.8,14025.8,0.0,7032.85
CGNX,2020-09-02,537,0,71.52,38406.24,38406.24,0.0,21243.72
IBM,2020-09-03,44,0,118.98,5234.99,5234.99,0.0,-1857.53
HPQ,2020-09-03,480,0,19.3,9264.0,9264.0,0.0,2049.6
INTC,2020-09-03,191,0,50.39,9624.49,9624.49,0.0,2641.53
GE,2020-09-03,36,0,39.47,1420.89,1420.89,0.0,-5437.47
AMD,2020-09-03,2099,0,82.54,173251.46,173251.46,0.0,149364.84
COHU,2020-09-03,1229,0,17.48,21482.92,21482.92,0.0,4608.75
MSFT,2020-09-03,111,0,217.3,24120.3,24120.3,0.0,17190.57
TXN,2020-09-03,95,0,141.67,13458.65,13458.65,0.0,6465.7
CGNX,2020-09-03,537,0,66.67,35801.79,35801.79,0.0,18639.27
IBM,2020-09-04,44,0,116.92,5144.55,5144.55,0.0,-1947.97
HPQ,2020-09-04,480,0,19.23,9230.4,9230.4,0.0,2016.0
INTC,2020-09-04,191,0,50.08,9565.28,9565.28,0.0,2582.32
GE,2020-09-04,36,0,40.09,1443.37,1443.37,0.0,-5414.99
AMD,2020-09-04,2099,0,82.01,172138.99,172138.99,0.0,148252.37
COHU,2020-09-04,1229,0,16.71,20536.59,20536.59,0.0,3662.42
MSFT,2020-09-04,111,0,214.25,23781.75,23781.75,0.0,16852.02
TXN,2020-09-04,95,0,140.47,13344.65,13344.65,0.0,6351.7
CGNX,2020-09-04,537,0,63.19,33933.03,33933.03,0.0,16770.51
IBM,2020-09-08,44,0,115.88,5098.7,5098.7,0.0,-1993.82
HPQ,2020-09-08,480,0,19.45,9336.0,9336.0,0.0,2121.6
INTC,2020-09-08,191,0,48.91,9341.81,9341.81,0.0,2358.85
GE,2020-09-08,36,0,38.35,1380.42,1380.42,0.0,-5477.94
AMD,2020-09-08,2099,0,78.69,165170.32,165170.32,0.0,141283.7
COHU,2020-09-08,1229,0,16.01,19676.29,19676.29,0.0,2802.12
MSFT,2020-09-08,111,0,202.66,22495.26,22495.26,0.0,15565.53
TXN,2020-09-08,95,0,136.04,12923.8,12923.8,0.0,5930.85
CGNX,2020-09-08,537,0,60.62,32552.94,32552.94,0.0,15390.42
IBM,2020-09-09,44,0,116.88,5142.87,5142.87,0.0,-1949.65
HPQ,2020-09-09,480,0,19.7,9456.0,9456.0,0.0,2241.6
INTC,2020-09-09,191,0,49.62,9477.42,9477.42,0.0,2494.46
GE,2020-09-09,36,0,38.47,1384.92,1384.92,0.0,-5473.44
AMD,2020-09-09,2099,0,81.91,171929.1,171929.1,0.0,148042.48
COHU,2020-09-09,1229,0,16.17,19872.93,19872.93,0.0,2998.76
MSFT,2020-09-09,111,0,211.29,23453.19,23453.19,0.0,16523.46
TXN,2020-09-09,95,0,139.68,13269.6,13269.6,0.0,6276.65
CGNX,2020-09-09,537,0,62.9,33777.3,33777.3,0.0,16614.78
IBM,2020-09-10,44,0,115.26,5071.36,5071.36,0.0,-2021.16
HPQ,2020-09-10,480,0,19.01,9124.8,9124.8,0.0,1910.4
INTC,2020-09-10,191,0,48.96,9351.36,9351.36,0.0,2368.4
GE,2020-09-10,36,0,37.47,1348.95,1348.95,0.0,-5509.41
AMD,2020-09-10,2099,0,78.98,165779.03,165779.03,0.0,141892.41
COHU,2020-09-10,1229,0,16.07,19750.03,19750.03,0.0,2875.86
MSFT,2020-09-10,111,0,205.37,22796.07,22796.07,0.0,15866.34
TXN,2020-09-10,95,0,137.19,13033.05,13033.05,0.0,6040.1
CGNX,2020-09-10,537,0,62.56,33594.72,33594.72,0.0,16432.2
IBM,2020-09-11,44,0,116.12,5109.22,5109.22,0.0,-1983.3
HPQ,2020-09-11,480,0,19.29,9259.2,9259.2,0.0,2044.8
INTC,2020-09-11,191,0,49.28,9412.48,9412.48,0.0,2429.52
GE,2020-09-11,36,0,37.16,1337.7,1337.7,0.0,-5520.66
AMD,2020-09-11,2099,0,76.34,160237.65,160237.65,0.0,136351.03
COHU,2020-09-11,1229,0,16.1,19786.9,19786.9,0.0,2912.73
MSFT,2020-09-11,111,0,204.03,22647.33,22647.33,0.0,15717.6
TXN,2020-09-11,95,0,136.37,12955.15,12955.15,0.0,5962.2
CGNX,2020-09-11,537,0,62.21,33406.77,33406.77,0.0,16244.25
IBM,2020-09-14,44,0,116.72,5135.72,5135.72,0.0,-1956.8
HPQ,2020-09-14,480,0,19.33,9278.4,9278.4,0.0,2064.0
INTC,2020-09-14,191,0,49.41,9437.31,9437.31,0.0,2454.35
GE,2020-09-14,36,0,38.41,1382.67,1382.67,0.0,-5475.69
AMD,2020-09-14,2099,0,77.9,163512.1,163512.1,0.0,139625.48
COHU,2020-09-14,1229,0,16.94,20819.26,20819.26,0.0,3945.09
MSFT,2020-09-14,111,0,205.41,22800.51,22800.51,0.0,15870.78
TXN,2020-09-14,95,0,138.53,13160.35,13160.35,0.0,6167.4
CGNX,2020-09-14,537,0,63.75,34233.75,34233.75,0.0,17071.23
IBM,2020-09-15,44,0,117.06,5150.44,5150.44,0.0,-1942.08
HPQ,2020-09-15,480,0,19.26,9244.8,9244.8,0.0,2030.4
INTC,2020-09-15,191,0,50.0,9550.0,9550.0,0.0,2567.04
GE,2020-09-15,36,0,38.1,1371.43,1371.43,0.0,-5486.93
AMD,2020-09-15,2099,0,78.93,165674.07,165674.07,0.0,141787.45
COHU,2020-09-15,1229,0,16.81,20659.49,20659.49,0.0,3785.32
MSFT,2020-09-15,111,0,208.78,23174.58,23174.58,0.0,16244.85
TXN,2020-09-15,95,0,140.64,13360.8,13360.8,0.0,6367.85
CGNX,2020-09-15,537,0,64.25,34502.25,34502.25,0.0,17339.73
IBM,2020-09-16,44,0,118.76,5225.32,5225.32,0.0,-1867.2
HPQ,2020-09-16,480,0,19.41,9316.8,9316.8,0.0,2102.4
INTC,2020-09-16,191,0,50.37,9620.67,9620.67,0.0,2637.71
GE,2020-09-16,36,0,42.15,1517.56,1517.56,0.0,-5340.8
AMD,2020-09-16,2099,0,76.66,160909.35,160909.35,0.0,137022.73
COHU,2020-09-16,1229,0,17.27,21224.83,21224.83,0.0,4350.66
MSFT,2020-09-16,111,0,205.05,22760.55,22760.55,0.0,15830.82
TXN,2020-09-16,95,0,139.68,13269.6,13269.6,0.0,6276.65
CGNX,2020-09-16,537,0,63.49,34094.13,34094.13,0.0,16931.61
IBM,2020-09-17,44,0,119.43,5254.76,5254.76,0.0,-1837.76
HPQ,2020-09-17,480,0,19.14,9187.2,9187.2,0.0,1972.8
INTC,2020-09-17,191,0,50.32,9611.12,9611.12,0.0,2628.16
GE,2020-09-17,36,0,44.03,1585.01,1585.01,0.0,-5273.35
AMD,2020-09-17,2099,0,76.55,160678.46,160678.46,0.0,136791.84
COHU,2020-09-17,1229,0,17.34,21310.86,21310.86,0.0,4436.69
MSFT,2020-09-17,111,0,202.91,22523.01,22523.01,0.0,15593.28
TXN,2020-09-17,95,0,140.4,13338.0,13338.0,0.0,6345.05
CGNX,2020-09-17,537,0,62.99,33825.63,33825.63,0.0,16663.11
IBM,2020-09-18,44,0,117.36,5163.9,5163.9,0.0,-1928.62
HPQ,2020-09-18,480,0,18.95,9096.0,9096.0,0.0,1881.6
INTC,2020-09-18,191,0,49.89,9528.99,9528.99,0.0,2546.03
GE,2020-09-18,36,0,42.97,1546.79,1546.79,0.0,-5311.57
AMD,2020-09-18,2099,0,74.93,157278.07,157278.07,0.0,133391.45
COHU,2020-09-18,1229,0,17.56,21581.24,21581.24,0.0,4707.07
MSFT,2020-09-18,111,0,200.39,22243.29,22243.29,0.0,15313.56
TXN,2020-09-18,95,0,138.66,13172.7,13172.7,0.0,6179.75
CGNX,2020-09-18,537,0,61.52,33036.24,33036.24,0.0,15873.72
IBM,2020-09-21,44,0,114.96,5058.32,5058.32,0.0,-2034.2
HPQ,2020-09-21,480,0,18.34,8803.2,8803.2,0.0,1588.8
INTC,2020-09-21,191,0,49.72,9496.52,9496.52,0.0,2513.56
GE,2020-09-21,36,0,39.66,1427.63,1427.63,0.0,-5430.73
AMD,2020-09-21,2099,0,77.94,163596.07,163596.07,0.0,139709.45
COHU,2020-09-21,1229,0,17.21,21151.09,21151.09,0.0,4276.92
MSFT,2020-09-21,111,0,202.54,22481.94,22481.94,0.0,15552.21
TXN,2020-09-21,95,0,136.98,13013.1,13013.1,0.0,6020.15
CGNX,2020-09-21,537,0,61.25,32891.25,32891.25,0.0,15728.73
IBM,2020-09-22,44,0,115.21,5069.25,5069.25,0.0,-2023.27
HPQ,2020-09-22,480,0,18.44,8851.2,8851.2,0.0,1636.8
INTC,2020-09-22,191,0,49.95,9540.45,9540.45,0.0,2557.49
GE,2020-09-22,36,0,39.03,1405.15,1405.15,0.0,-5453.21
AMD,2020-09-22,2099,0,77.7,163092.29,163092.29,0.0,139205.67
COHU,2020-09-22,1229,0,17.14,21065.06,21065.06,0.0,4190.89
MSFT,2020-09-22,111,0,207.42,23023.62,23023.62,0.0,16093.89
TXN,2020-09-22,95,0,138.65,13171.75,13171.75,0.0,6178.8
CGNX,2020-09-22,537,0,62.16,33379.92,33379.92,0.0,16217.4
IBM,2020-09-23,44,0,113.6,4998.59,4998.59,0.0,-2093.93
HPQ,2020-09-23,480,0,18.32,8793.6,8793.6,0.0,1579.2
INTC,2020-09-23,191,0,48.82,9324.62,9324.62,0.0,2341.66
GE,2020-09-23,36,0,38.16,1373.68,1373.68,0.0,-5484.68
AMD,2020-09-23,2099,0,74.73,156858.28,156858.28,0.0,132971.66
COHU,2020-09-23,1229,0,16.65,20462.85,20462.85,0.0,3588.68
MSFT,2020-09-23,111,0,200.59,22265.49,22265.49,0.0,15335.76
TXN,2020-09-23,95,0,135.16,12840.2,12840.2,0.0,5847.25
CGNX,2020-09-23,537,0,60.6,32542.2,32542.2,0.0,15379.68
IBM,2020-09-24,44,0,112.9,4967.46,4967.46,0.0,-2125.06
HPQ,2020-09-24,480,0,18.15,8712.0,8712.0,0.0,1497.6
INTC,2020-09-24,191,0,49.16,9389.56,9389.56,0.0,2406.6
GE,2020-09-24,36,0,37.85,1362.44,1362.44,0.0,-5495.92
AMD,2020-09-24,2099,0,75.82,159146.18,159146.18,0.0,135259.56
COHU,2020-09-24,1229,0,16.76,20598.04,20598.04,0.0,3723.87
MSFT,2020-09-24,111,0,203.19,22554.09,22554.09,0.0,15624.36
TXN,2020-09-24,95,0,136.69,12985.55,12985.55,0.0,5992.6
CGNX,2020-09-24,537,0,61.19,32859.03,32859.03,0.0,15696.51
IBM,2020-09-25,44,0,113.72,5003.63,5003.63,0.0,-2088.89
HPQ,2020-09-25,480,0,18.3,8784.0,8784.0,0.0,1569.6
INTC,2020-09-25,191,0,49.94,9538.54,9538.54,0.0,2555.58
GE,2020-09-25,36,0,38.16,1373.68,1373.68,0.0,-5484.68
AMD,2020-09-25,2099,0,78.06,163847.93,163847.93,0.0,139961.31
COHU,2020-09-25,1229,0,16.8,20647.2,20647.2,0.0,3773.03
MSFT,2020-09-25,111,0,207.82,23068.02,23068.02,0.0,16138.29
TXN,2020-09-25,95,0,138.32,13140.4,13140.4,0.0,6147.45
CGNX,2020-09-25,537,0,61.65,33106.05,33106.05,0.0,15943.53
IBM,2020-09-28,44,0,116.38,5120.57,5120.57,0.0,-1971.95
HPQ,2020-09-28,480,0,18.86,9052.8,9052.8,0.0,1838.4
INTC,2020-09-28,191,0,51.43,9823.13,9823.13,0.0,2840.17
GE,2020-09-28,36,0,38.72,1393.91,1393.91,0.0,-5464.45
AMD,2020-09-28,2099,0,79.48,166828.53,166828.53,0.0,142941.91
COHU,2020-09-28,1229,0,17.6,21630.4,21630.4,0.0,4756.23
MSFT,2020-09-28,111,0,209.44,23247.84,23247.84,0.0,16318.11
TXN,2020-09-28,95,0,141.94,13484.3,13484.3,0.0,6491.35
CGNX,2020-09-28,537,0,63.47,34083.39,34083.39,0.0,16920.87
IBM,2020-09-29,44,0,115.62,5087.34,5087.34,0.0,-2005.18
HPQ,2020-09-29,480,0,18.92,9081.6,9081.6,0.0,1867.2
INTC,2020-09-29,191,0,51.19,9777.29,9777.29,0.0,2794.33
GE,2020-09-29,36,0,38.22,1375.93,1375.93,0.0,-5482.43
AMD,2020-09-29,2099,0,81.77,171635.22,171635.22,0.0,147748.6
COHU,2020-09-29,1229,0,17.56,21581.24,21581.24,0.0,4707.07
MSFT,2020-09-29,111,0,207.26,23005.86,23005.86,0.0,16076.13
TXN,2020-09-29,95,0,141.5,13442.5,13442.5,0.0,6449.55
CGNX,2020-09-29,537,0,64.96,34883.52,34883.52,0.0,17721.0
IBM,2020-09-30,44,0,116.32,5118.05,5118.05,0.0,-1974.47
HPQ,2020-09-30,480,0,18.99,9115.2,9115.2,0.0,1900.8
INTC,2020-09-30,191,0,51.78,9889.98,9889.98,0.0,2907.02
GE,2020-09-30,36,0,38.91,1400.66,1400.66,0.0,-5457.7
AMD,2020-09-30,2099,0,81.99,172097.01,172097.01,0.0,148210.39
COHU,2020-09-30,1229,0,17.18,21114.22,21114.22,0.0,4240.05
MSFT,2020-09-30,111,0,210.33,23346.63,23346.63,0.0,16416.9
TXN,2020-09-30,95,0,142.79,13565.05,13565.05,0.0,6572.1
CGNX,2020-09-30,537,0,65.1,34958.7,34958.7,0.0,17796.18
IBM,2020-10-01,44,0,115.76,5093.65,5093.65,0.0,-1998.87
HPQ,2020-10-01,480,0,19.0,9120.0,9120.0,0.0,1905.6
INTC,2020-10-01,191,0,52.24,9977.84,9977.84,0.0,2994.88
GE,2020-10-01,36,0,38.97,1402.9,1402.9,0.0,-5455.46
AMD,2020-10-01,2099,0,84.86,178121.14,178121.14,0.0,154234.52
COHU,2020-10-01,1229,0,18.36,22564.44,22564.44,0.0,5690.27
MSFT,2020-10-01,111,0,212.46,23583.06,23583.06,0.0,16653.33
TXN,2020-10-01,95,0,144.91,13766.45,13766.45,0.0,6773.5
CGNX,2020-10-01,537,0,65.56,35205.72,35205.72,0.0,18043.2
IBM,2020-10-02,44,0,115.27,5071.78,5071.78,0.0,-2020.74
HPQ,2020-10-02,480,0,19.09,9163.2,9163.2,0.0,1948.8
INTC,2020-10-02,191,0,51.01,9742.91,9742.91,0.0,2759.95
GE,2020-10-02,36,0,39.91,1436.63,1436.63,0.0,-5421.73
AMD,2020-10-02,2099,0,81.8,171698.21,171698.21,0.0,147811.59
COHU,2020-10-02,1229,0,18.12,22269.48,22269.48,0.0,5395.31
MSFT,2020-10-02,111,0,206.19,22887.09,22887.09,0.0,15957.36
TXN,2020-10-02,95,0,141.09,13403.55,13403.55,0.0,6410.6
CGNX,2020-10-02,537,0,64.41,34588.17,34588.17,0.0,17425.65
IBM,2020-10-05,44,0,116.64,5132.35,5132.35,0.0,-1960.17
HPQ,2020-10-05,480,0,19.31,9268.8,9268.8,0.0,2054.4
INTC,2020-10-05,191,0,51.69,9872.79,9872.79,0.0,2889.83
GE,2020-10-05,36,0,40.03,1441.12,1441.12,0.0,-5417.24
AMD,2020-10-05,2099,0,86.15,180828.85,180828.85,0.0,156942.23
COHU,2020-10-05,1229,0,18.1,22244.9,22244.9,0.0,5370.73
MSFT,2020-10-05,111,0,210.38,23352.18,23352.18,0.0,16422.45
TXN,2020-10-05,95,0,144.08,13687.6,13687.6,0.0,6694.65
CGNX,2020-10-05,537,0,66.87,35909.19,35909.19,0.0,18746.67
IBM,2020-10-06,44,0,116.61,5130.67,5130.67,0.0,-1961.85
HPQ,2020-10-06,480,0,18.96,9100.8,9100.8,0.0,1886.4
INTC,2020-10-06,191,0,51.37,9811.67,9811.67,0.0,2828.71
GE,2020-10-06,36,0,38.53,1387.17,1387.17,0.0,-5471.19
AMD,2020-10-06,2099,0,84.48,177323.53,177323.53,0.0,153436.91
COHU,2020-10-06,1229,0,18.16,22318.64,22318.64,0.0,5444.47
MSFT,2020-10-06,111,0,205.91,22856.01,22856.01,0.0,15926.28
TXN,2020-10-06,95,0,143.85,13665.75,13665.75,0.0,6672.8
CGNX,2020-10-06,537,0,66.14,35517.18,35517.18,0.0,18354.66
IBM,2020-10-07,44,0,118.61,5219.01,5219.01,0.0,-1873.51
