id,type,symbol,entry_date,exit_date,entry,exit,shares,pnl,return_pct,agg_pnl,bars,pnl_per_bar,stop
2241,long,SIMO,2022-03-16,2022-04-06,68.78,69.2,1,0.42,0.61,14011.13,15,0.03,
2242,long,SIMO,2022-03-18,2022-04-06,69.71,69.2,2,-1.02,-0.73,14010.11,13,-0.08,
2243,long,SIMO,2022-03-30,2022-04-06,70.86,69.2,1,-1.66,-2.34,14008.45,5,-0.33,
2244,long,SIMO,2022-04-01,2022-04-06,66.49,69.2,1,2.71,4.08,14011.16,3,0.9,
2245,long,STKS,2022-04-04,2022-04-06,10.56,10.17,288,-112.32,-3.69,13898.84,2,-56.16,
2246,long,STKS,2022-04-05,2022-04-06,10.63,10.17,2,-0.92,-4.33,13897.92,1,-0.92,
2247,long,SMLR,2022-02-18,2022-04-06,73.06,48.57,2,-48.98,-33.52,13848.94,32,-1.53,
2248,long,INMD,2021-11-30,2022-04-07,77.78,36.19,2,-83.18,-53.47,13765.76,89,-0.93,
2249,long,TER,2022-04-06,2022-04-07,111.02,111.56,27,14.58,0.49,13780.34,1,14.58,
2250,long,EXPD,2022-03-23,2022-04-08,104.4,97.66,1,-6.74,-6.46,13773.6,12,-0.56,
2251,long,AMAT,2022-04-06,2022-04-08,119.15,120.92,24,42.48,1.49,13816.08,2,21.24,
2252,long,AMAT,2022-04-07,2022-04-08,121.24,120.92,1,-0.32,-0.26,13815.76,1,-0.32,
2253,long,STKS,2022-04-07,2022-04-08,10.13,10.23,6,0.6,0.99,13816.36,1,0.6,
2254,long,LSTR,2022-04-01,2022-04-08,145.76,143.72,1,-2.04,-1.4,13814.32,5,-0.41,
2255,long,STKS,2022-04-07,2022-04-11,10.13,10.28,291,43.65,1.48,13857.97,2,21.83,
2256,long,EXPD,2022-03-23,2022-04-12,104.4,97.98,1,-6.42,-6.15,13851.55,14,-0.46,
2257,long,EXPI,2022-03-21,2022-04-12,24.89,17.29,5,-38.0,-30.53,13813.55,16,-2.38,
2258,long,TER,2022-04-08,2022-04-13,109.74,109.42,26,-8.32,-0.29,13805.23,3,-2.77,
2259,long,TER,2022-04-11,2022-04-13,107.77,109.42,1,1.65,1.53,13806.88,2,0.83,
2260,long,ASML,2022-04-13,2022-04-14,606.82,606.26,4,-2.24,-0.09,13804.64,1,-2.24,
2261,long,SMLR,2022-02-18,2022-04-14,73.06,46.73,2,-52.66,-36.04,13751.98,38,-1.39,
2262,long,EXPD,2022-03-23,2022-04-18,104.4,96.6,1,-7.8,-7.47,13744.18,17,-0.46,
2263,long,LSTR,2022-04-01,2022-04-18,145.76,143.27,19,-47.31,-1.71,13696.87,10,-4.73,
2264,long,LSTR,2022-04-04,2022-04-18,141.32,143.27,1,1.95,1.38,13698.82,9,0.22,
2265,long,AMAT,2022-04-11,2022-04-19,117.6,115.39,1,-2.21,-1.88,13696.61,5,-0.44,
2266,long,TER,2022-04-18,2022-04-19,107.1,110.14,26,79.04,2.84,13775.65,1,79.04,
2267,long,SMLR,2022-02-18,2022-04-20,73.06,48.23,1,-24.83,-33.99,13750.82,41,-0.61,
2268,long,EXPI,2022-03-21,2022-04-20,24.89,16.4,1,-8.49,-34.11,13742.33,21,-0.4,
2269,long,LSTR,2022-04-19,2022-04-20,146.26,148.61,19,44.65,1.61,13786.98,1,44.65,
2270,long,STKS,2022-04-20,2022-04-21,10.2,10.11,3,-0.27,-0.88,13786.71,1,-0.27,
2271,long,SMLR,2022-02-18,2022-04-21,73.06,48.47,2,-49.18,-33.66,13737.53,42,-1.17,
2272,long,EXPI,2022-03-21,2022-04-21,24.89,16.2,2,-17.38,-34.91,13720.15,22,-0.79,
2273,long,EXPD,2022-03-23,2022-04-22,104.4,99.83,1,-4.57,-4.38,13715.58,21,-0.22,
2274,long,STKS,2022-04-20,2022-04-22,10.2,9.95,6,-1.5,-2.45,13714.08,2,-0.75,
2275,long,EXPD,2022-03-23,2022-04-25,104.4,99.35,25,-126.25,-4.84,13587.83,22,-5.74,
2276,long,EXPD,2022-04-04,2022-04-25,100.08,99.35,1,-0.73,-0.73,13587.1,14,-0.05,
2277,long,EXPD,2022-04-05,2022-04-25,98.98,99.35,1,0.37,0.37,13587.47,13,0.03,
2278,long,EXPD,2022-04-14,2022-04-25,97.15,99.35,1,2.2,2.26,13589.67,6,0.37,
2279,long,INMD,2021-11-30,2022-04-26,77.78,27.5,1,-50.28,-64.64,13539.39,101,-0.5,
2280,long,MSFT,2022-04-25,2022-04-26,275.94,274.18,9,-15.84,-0.64,13523.55,1,-15.84,
2281,long,SMLR,2022-02-18,2022-04-26,73.06,46.32,2,-53.48,-36.6,13470.07,45,-1.19,
2282,long,EXPI,2022-03-21,2022-04-26,24.89,14.76,1,-10.13,-40.7,13459.94,25,-0.41,
2283,long,VALE,2022-04-26,2022-04-27,15.77,16.25,1,0.48,3.04,13460.42,1,0.48,
2284,long,INMD,2021-11-30,2022-04-27,77.78,27.08,1,-50.7,-65.18,13409.72,102,-0.5,
2285,long,INMD,2021-12-01,2022-04-27,73.74,27.08,1,-46.66,-63.28,13363.06,101,-0.46,
2286,long,VALE,2022-04-26,2022-04-28,15.77,16.68,171,155.61,5.77,13518.67,2,77.81,
2287,long,SMLR,2022-02-18,2022-04-28,73.06,46.22,2,-53.68,-36.74,13464.99,47,-1.14,
2288,long,ASML,2022-04-28,2022-04-29,580.03,575.68,4,-17.4,-0.75,13447.59,1,-17.4,
2289,long,META,2022-04-14,2022-04-29,212.5,206.19,13,-82.03,-2.97,13365.56,10,-8.2,
2290,long,META,2022-04-21,2022-04-29,194.28,206.19,1,11.91,6.13,13377.47,6,1.99,
2291,long,META,2022-04-28,2022-04-29,200.71,206.19,1,5.48,2.73,13382.95,1,5.48,
2292,long,STKS,2022-04-20,2022-05-02,10.2,9.38,8,-6.56,-8.04,13376.39,8,-0.82,
2293,long,AMAT,2022-04-11,2022-05-03,117.6,113.08,23,-103.96,-3.84,13272.43,15,-6.93,
2294,long,AMAT,2022-04-13,2022-05-03,116.31,113.08,1,-3.23,-2.78,13269.2,13,-0.25,
2295,long,RVLV,2022-04-29,2022-05-03,44.01,43.42,60,-35.4,-1.34,13233.8,2,-17.7,
2296,long,RVLV,2022-05-02,2022-05-03,42.73,43.42,3,2.07,1.61,13235.87,1,2.07,
2297,long,STKS,2022-04-20,2022-05-03,10.2,9.34,1,-0.86,-8.43,13235.01,9,-0.1,
2298,long,SMLR,2022-02-18,2022-05-03,73.06,38.42,1,-34.64,-47.41,13200.37,50,-0.69,
2299,long,EXPI,2022-03-21,2022-05-03,24.89,14.54,8,-82.8,-41.58,13117.57,30,-2.76,
2300,long,VALE,2022-05-03,2022-05-04,16.66,16.27,167,-65.13,-2.34,13052.44,1,-65.13,
2301,long,INMD,2021-12-01,2022-05-04,73.74,26.31,1,-47.43,-64.32,13005.01,106,-0.45,
2302,long,INMD,2021-12-02,2022-05-04,71.07,26.31,3,-134.28,-62.98,12870.73,105,-1.28,
2303,long,INMD,2021-12-06,2022-05-04,67.33,26.31,0,0.0,-60.92,12870.73,103,0.0,
2304,long,MSB,2022-04-29,2022-05-04,23.85,23.83,6,-0.12,-0.08,12870.61,3,-0.04,
2305,long,STKS,2022-04-20,2022-05-04,10.2,9.27,4,-3.72,-9.12,12866.89,10,-0.37,
2306,long,EXPI,2022-03-21,2022-05-04,24.89,15.51,11,-103.18,-37.69,12763.71,31,-3.33,
2307,long,ASML,2022-05-03,2022-05-05,569.23,571.33,4,8.4,0.37,12772.11,2,4.2,
2308,long,INMD,2021-12-06,2022-05-05,67.33,25.76,1,-41.57,-61.74,12730.54,104,-0.4,
2309,long,INMD,2021-12-07,2022-05-05,73.35,25.76,1,-47.59,-64.88,12682.95,103,-0.46,
2310,long,INMD,2021-12-10,2022-05-05,70.1,25.76,1,-44.34,-63.25,12638.61,100,-0.44,
2311,long,MSB,2022-04-29,2022-05-05,23.85,23.63,2,-0.44,-0.92,12638.17,4,-0.11,
2312,long,EXPI,2022-03-21,2022-05-05,24.89,15.37,9,-85.68,-38.25,12552.49,32,-2.68,
2313,long,VALE,2022-05-05,2022-05-06,16.11,15.7,3,-1.23,-2.55,12551.26,1,-1.23,
2314,long,MSB,2022-04-29,2022-05-06,23.85,23.22,104,-65.52,-2.64,12485.74,5,-13.1,
2315,long,MSB,2022-05-02,2022-05-06,22.76,23.22,2,0.92,2.02,12486.66,4,0.23,
2316,long,MSB,2022-05-03,2022-05-06,23.16,23.22,6,0.36,0.26,12487.02,3,0.12,
2317,long,STKS,2022-04-20,2022-05-06,10.2,9.38,1,-0.82,-8.04,12486.2,12,-0.07,
2318,long,SMLR,2022-02-18,2022-05-06,73.06,31.76,1,-41.3,-56.53,12444.9,53,-0.78,
2319,long,EXPI,2022-03-21,2022-05-06,24.89,15.34,1,-9.55,-38.37,12435.35,33,-0.29,
2320,long,STKS,2022-04-20,2022-05-09,10.2,8.96,16,-19.84,-12.16,12415.51,13,-1.53,
2321,long,VALE,2022-05-05,2022-05-10,16.11,14.78,3,-3.99,-8.26,12411.52,3,-1.33,
2322,long,RVLV,2022-05-04,2022-05-10,35.76,31.51,1,-4.25,-11.88,12407.27,4,-1.06,
2323,long,STKS,2022-04-20,2022-05-10,10.2,8.99,6,-7.26,-11.86,12400.01,14,-0.52,
2324,long,INMD,2021-12-10,2022-05-11,70.1,22.23,1,-47.87,-68.29,12352.14,104,-0.46,
2325,long,INMD,2021-12-15,2022-05-11,65.9,22.23,1,-43.67,-66.27,12308.47,101,-0.43,
2326,long,INMD,2021-12-17,2022-05-11,64.69,22.23,1,-42.46,-65.64,12266.01,99,-0.43,
2327,long,INMD,2021-12-31,2022-05-11,70.6,22.23,1,-48.37,-68.51,12217.64,90,-0.54,
2328,long,INMD,2022-01-04,2022-05-11,63.81,22.23,1,-41.58,-65.16,12176.06,88,-0.47,
2329,long,RVLV,2022-05-04,2022-05-11,35.76,29.92,1,-5.84,-16.33,12170.22,5,-1.17,
2330,long,VALE,2022-05-05,2022-05-12,16.11,14.93,13,-15.34,-7.32,12154.88,5,-3.07,
2331,long,SMLR,2022-02-18,2022-05-12,73.06,28.6,3,-133.38,-60.85,12021.5,57,-2.34,
2332,long,INMD,2022-01-04,2022-05-13,63.81,23.78,2,-80.06,-62.73,11941.44,90,-0.89,
2333,long,EXPI,2022-03-21,2022-05-13,24.89,14.07,14,-151.48,-43.47,11789.96,38,-3.99,
2334,long,ASML,2022-05-06,2022-05-16,553.36,534.49,4,-75.48,-3.41,11714.48,6,-12.58,
2335,long,INMD,2022-01-04,2022-05-16,63.81,23.68,1,-40.13,-62.89,11674.35,91,-0.44,
2336,long,INMD,2022-01-05,2022-05-16,60.28,23.68,2,-73.2,-60.72,11601.15,90,-0.81,
2337,long,INMD,2022-01-06,2022-05-16,57.85,23.68,2,-68.34,-59.07,11532.81,89,-0.77,
2338,long,INMD,2022-01-10,2022-05-16,52.99,23.68,1,-29.31,-55.31,11503.5,87,-0.34,
2339,long,EXPI,2022-03-21,2022-05-16,24.89,13.94,6,-65.7,-43.99,11437.8,39,-1.68,
2340,long,VALE,2022-05-05,2022-05-17,16.11,16.15,145,5.8,0.25,11443.6,8,0.73,
2341,long,VALE,2022-05-09,2022-05-17,15.0,16.15,1,1.15,7.67,11444.75,6,0.19,
2342,long,VALE,2022-05-11,2022-05-17,15.41,16.15,3,2.22,4.8,11446.97,4,0.56,
2343,long,VALE,2022-05-13,2022-05-17,15.36,16.15,6,4.74,5.14,11451.71,2,2.37,
2344,long,VALE,2022-05-16,2022-05-17,15.82,16.15,3,0.99,2.09,11452.7,1,0.99,
2345,long,SMLR,2022-02-18,2022-05-17,73.06,30.56,4,-170.0,-58.17,11282.7,60,-2.83,
2346,long,ASML,2022-05-17,2022-05-18,556.11,539.85,4,-65.04,-2.92,11217.66,1,-65.04,
2347,long,STKS,2022-04-20,2022-05-18,10.2,8.74,4,-5.84,-14.31,11211.82,20,-0.29,
2348,long,EXPI,2022-03-21,2022-05-18,24.89,13.66,3,-33.69,-45.12,11178.13,41,-0.82,
2349,long,INMD,2022-01-10,2022-05-19,52.99,23.94,2,-58.1,-54.82,11120.03,90,-0.65,
2350,long,INMD,2022-01-12,2022-05-19,57.57,23.94,0,0.0,-58.42,11120.03,88,0.0,
2351,long,STKS,2022-04-20,2022-05-19,10.2,8.64,5,-7.8,-15.29,11112.23,21,-0.37,
2352,long,INMD,2022-01-12,2022-05-20,57.57,23.28,1,-34.29,-59.56,11077.94,89,-0.39,
2353,long,INMD,2022-01-14,2022-05-20,50.9,23.28,0,0.0,-54.26,11077.94,87,0.0,
2354,long,EXPI,2022-03-21,2022-05-20,24.89,14.13,9,-96.84,-43.23,10981.1,43,-2.25,
2355,long,RVLV,2022-05-04,2022-05-23,35.76,27.08,1,-8.68,-24.27,10972.42,13,-0.67,
2356,long,SMLR,2022-02-18,2022-05-23,73.06,29.07,1,-43.99,-60.21,10928.43,64,-0.69,
2357,long,EXPI,2022-03-21,2022-05-23,24.89,13.65,47,-528.28,-45.16,10400.15,44,-12.01,
2358,long,EXPI,2022-03-22,2022-05-23,25.2,13.65,1,-11.55,-45.83,10388.6,43,-0.27,
2359,long,EXPI,2022-03-25,2022-05-23,22.74,13.65,5,-45.45,-39.97,10343.15,40,-1.14,
2360,long,EXPI,2022-03-28,2022-05-23,21.77,13.65,7,-56.84,-37.3,10286.31,39,-1.46,
2361,long,EXPI,2022-03-31,2022-05-23,21.8,13.65,5,-40.75,-37.39,10245.56,36,-1.13,
2362,long,EXPI,2022-04-01,2022-05-23,20.74,13.65,4,-28.36,-34.19,10217.2,35,-0.81,
2363,long,EXPI,2022-04-04,2022-05-23,21.52,13.65,4,-31.48,-36.57,10185.72,34,-0.93,
2364,long,EXPI,2022-04-06,2022-05-23,18.89,13.65,9,-47.16,-27.74,10138.56,32,-1.47,
2365,long,EXPI,2022-04-07,2022-05-23,18.03,13.65,8,-35.04,-24.29,10103.52,31,-1.13,
2366,long,EXPI,2022-04-08,2022-05-23,16.77,13.65,10,-31.2,-18.6,10072.32,30,-1.04,
2367,long,EXPI,2022-04-11,2022-05-23,16.87,13.65,3,-9.66,-19.09,10062.66,29,-0.33,
2368,long,EXPI,2022-04-13,2022-05-23,16.88,13.65,3,-9.69,-19.14,10052.97,27,-0.36,
2369,long,EXPI,2022-04-18,2022-05-23,15.91,13.65,3,-6.78,-14.2,10046.19,25,-0.27,
2370,long,EXPI,2022-04-19,2022-05-23,16.33,13.65,3,-8.04,-16.41,10038.15,24,-0.34,
2371,long,EXPI,2022-04-22,2022-05-23,15.34,13.65,5,-8.45,-11.02,10029.7,21,-0.4,
2372,long,EXPI,2022-04-25,2022-05-23,15.0,13.65,4,-5.4,-9.0,10024.3,20,-0.27,
2373,long,EXPI,2022-04-27,2022-05-23,14.68,13.65,2,-2.06,-7.02,10022.24,18,-0.11,
2374,long,EXPI,2022-04-28,2022-05-23,14.01,13.65,2,-0.72,-2.57,10021.52,17,-0.04,
2375,long,EXPI,2022-04-29,2022-05-23,13.81,13.65,11,-1.76,-1.16,10019.76,16,-0.11,
2376,long,EXPI,2022-05-02,2022-05-23,13.74,13.65,2,-0.18,-0.66,10019.58,15,-0.01,
2377,long,EXPI,2022-05-10,2022-05-23,13.29,13.65,4,1.44,2.71,10021.02,9,0.16,
2378,long,EXPI,2022-05-11,2022-05-23,12.59,13.65,6,6.36,8.42,10027.38,8,0.8,
2379,long,EXPI,2022-05-12,2022-05-23,12.68,13.65,10,9.7,7.65,10037.08,7,1.39,
2380,long,EXPI,2022-05-17,2022-05-23,13.88,13.65,8,-1.84,-1.66,10035.24,4,-0.46,
2381,long,EXPI,2022-05-19,2022-05-23,13.81,13.65,2,-0.32,-1.16,10034.92,2,-0.16,
2382,long,INMD,2022-01-14,2022-05-24,50.9,22.45,1,-28.45,-55.89,10006.47,89,-0.32,
2383,long,MSFT,2022-05-16,2022-05-24,260.8,257.41,9,-30.51,-1.3,9975.96,6,-5.09,
2384,long,SMLR,2022-02-18,2022-05-24,73.06,28.87,1,-44.19,-60.48,9931.77,65,-0.68,
2385,long,SMLR,2022-02-18,2022-05-25,73.06,28.61,2,-88.9,-60.84,9842.87,66,-1.35,
2386,long,RVLV,2022-05-04,2022-05-26,35.76,28.69,4,-28.28,-19.77,9814.59,16,-1.77,
2387,long,STKS,2022-04-20,2022-05-26,10.2,8.91,6,-7.74,-12.65,9806.85,26,-0.3,
2388,long,ULTA,2022-05-23,2022-05-26,343.78,373.42,6,177.84,8.62,9984.69,3,59.28,
2389,long,EXPI,2022-05-24,2022-05-26,12.93,13.7,4,3.08,5.96,9987.77,2,1.54,
2390,long,INMD,2022-01-14,2022-05-27,50.9,27.0,1,-23.9,-46.95,9963.87,92,-0.26,
2391,long,INMD,2022-01-18,2022-05-27,48.5,27.0,1,-21.5,-44.33,9942.37,91,-0.24,
2392,long,INMD,2022-01-19,2022-05-27,46.61,27.0,2,-39.22,-42.07,9903.15,90,-0.44,
2393,long,INMD,2022-01-20,2022-05-27,46.49,27.0,1,-19.49,-41.92,9883.66,89,-0.22,
2394,long,RVLV,2022-05-04,2022-05-27,35.76,29.83,3,-17.79,-16.58,9865.87,17,-1.05,
2395,long,LULU,2022-05-18,2022-05-27,282.18,293.19,1,11.01,3.9,9876.88,7,1.57,
2396,long,STKS,2022-04-20,2022-05-31,10.2,9.15,4,-4.2,-10.29,9872.68,28,-0.15,
2397,long,SMLR,2022-02-18,2022-05-31,73.06,28.98,2,-88.16,-60.33,9784.52,69,-1.28,
2398,long,EXPI,2022-05-24,2022-05-31,12.93,14.19,4,5.04,9.74,9789.56,4,1.26,
2399,long,INMD,2022-01-20,2022-06-01,46.49,26.22,2,-40.54,-43.6,9749.02,91,-0.45,
2400,long,INMD,2022-01-24,2022-06-01,41.98,26.22,1,-15.76,-37.54,9733.26,89,-0.18,
2401,long,STKS,2022-04-20,2022-06-02,10.2,9.12,4,-4.32,-10.59,9728.94,30,-0.14,
2402,long,SMLR,2022-02-18,2022-06-02,73.06,28.94,1,-44.12,-60.39,9684.82,71,-0.62,
2403,long,SMLR,2022-02-23,2022-06-02,70.54,28.94,1,-41.6,-58.97,9643.22,69,-0.6,
2404,long,SMLR,2022-03-01,2022-06-02,54.67,28.94,1,-25.73,-47.06,9617.49,65,-0.4,
2405,long,SMLR,2022-03-02,2022-06-02,49.22,28.94,0,0.0,-41.2,9617.49,64,0.0,
2406,long,RVLV,2022-05-04,2022-06-03,35.76,30.62,3,-15.42,-14.37,9602.07,21,-0.73,
2407,long,EXPI,2022-05-24,2022-06-03,12.93,14.54,8,12.88,12.45,9614.95,7,1.84,
2408,long,RVLV,2022-05-04,2022-06-06,35.76,31.78,2,-7.96,-11.13,9606.99,22,-0.36,
2409,long,SMLR,2022-03-02,2022-06-06,49.22,28.74,2,-40.96,-41.61,9566.03,66,-0.62,
2410,long,RVLV,2022-05-04,2022-06-07,35.76,31.56,1,-4.2,-11.74,9561.83,23,-0.18,
2411,long,STKS,2022-04-20,2022-06-07,10.2,9.2,219,-219.0,-9.8,9342.83,33,-6.64,
2412,long,STKS,2022-04-26,2022-06-07,9.59,9.2,1,-0.39,-4.07,9342.44,29,-0.01,
2413,long,STKS,2022-04-27,2022-06-07,9.32,9.2,9,-1.08,-1.29,9341.36,28,-0.04,
2414,long,STKS,2022-04-28,2022-06-07,9.34,9.2,1,-0.14,-1.5,9341.22,27,-0.01,
2415,long,STKS,2022-04-29,2022-06-07,9.25,9.2,5,-0.25,-0.54,9340.97,26,-0.01,
2416,long,STKS,2022-05-05,2022-06-07,9.19,9.2,6,0.06,0.11,9341.03,22,0.0,
2417,long,STKS,2022-05-11,2022-06-07,8.75,9.2,3,1.35,5.14,9342.38,18,0.08,
2418,long,STKS,2022-05-13,2022-06-07,8.97,9.2,1,0.23,2.56,9342.61,16,0.01,
2419,long,STKS,2022-05-16,2022-06-07,8.56,9.2,9,5.76,7.48,9348.37,15,0.38,
2420,long,STKS,2022-05-17,2022-06-07,8.84,9.2,2,0.72,4.07,9349.09,14,0.05,
2421,long,STKS,2022-05-23,2022-06-07,8.42,9.2,9,7.02,9.26,9356.11,10,0.7,
2422,long,STKS,2022-05-25,2022-06-07,8.41,9.2,1,0.79,9.39,9356.9,8,0.1,
2423,long,STKS,2022-05-27,2022-06-07,9.18,9.2,7,0.14,0.22,9357.04,6,0.02,
2424,long,STKS,2022-06-01,2022-06-07,9.07,9.2,4,0.52,1.43,9357.56,4,0.13,
2425,long,STKS,2022-06-03,2022-06-07,9.05,9.2,6,0.9,1.66,9358.46,2,0.45,
2426,long,STKS,2022-06-06,2022-06-07,9.21,9.2,1,-0.01,-0.11,9358.45,1,-0.01,
2427,long,MSFT,2022-06-07,2022-06-08,269.54,271.3,9,15.84,0.65,9374.29,1,15.84,
2428,long,SMLR,2022-03-02,2022-06-08,49.22,30.92,6,-109.8,-37.18,9264.49,68,-1.61,
2429,long,RVLV,2022-05-04,2022-06-09,35.76,32.53,1,-3.23,-9.03,9261.26,25,-0.13,
2430,long,STKS,2022-06-08,2022-06-09,9.42,9.65,286,65.78,2.44,9327.04,1,65.78,
2431,long,LULU,2022-05-18,2022-06-09,282.18,305.79,7,165.27,8.37,9492.31,15,11.02,
2432,long,LULU,2022-05-26,2022-06-09,282.48,305.79,1,23.31,8.25,9515.62,9,2.59,
2433,long,EXPD,2022-06-09,2022-06-10,102.85,99.88,25,-74.25,-2.89,9441.37,1,-74.25,
2434,long,SMLR,2022-03-02,2022-06-10,49.22,30.73,4,-73.96,-37.57,9367.41,70,-1.06,
2435,long,LSTR,2022-06-09,2022-06-10,147.68,146.29,18,-25.02,-0.94,9342.39,1,-25.02,
2436,long,ASML,2022-06-10,2022-06-13,527.3,497.06,4,-120.96,-5.73,9221.43,1,-120.96,
2437,long,EXPI,2022-05-24,2022-06-13,12.93,12.7,1,-0.23,-1.78,9221.2,13,-0.02,
2438,long,RVLV,2022-05-04,2022-06-14,35.76,29.04,2,-13.44,-18.79,9207.76,28,-0.48,
2439,long,SMLR,2022-03-02,2022-06-14,49.22,28.82,1,-20.4,-41.45,9187.36,72,-0.28,
2440,long,SMLR,2022-03-03,2022-06-14,49.65,28.82,0,0.0,-41.95,9187.36,71,0.0,
2441,long,EXPI,2022-05-24,2022-06-14,12.93,12.46,153,-71.91,-3.63,9115.45,14,-5.14,
2442,long,EXPI,2022-05-25,2022-06-14,13.07,12.46,8,-4.88,-4.67,9110.57,13,-0.38,
2443,long,EXPI,2022-05-27,2022-06-14,14.32,12.46,8,-14.88,-12.99,9095.69,11,-1.35,
2444,long,EXPI,2022-06-01,2022-06-14,13.97,12.46,2,-3.02,-10.81,9092.67,9,-0.34,
2445,long,EXPI,2022-06-02,2022-06-14,14.48,12.46,2,-4.04,-13.95,9088.63,8,-0.51,
2446,long,EXPI,2022-06-06,2022-06-14,14.59,12.46,4,-8.52,-14.6,9080.11,6,-1.42,
2447,long,EXPI,2022-06-09,2022-06-14,14.38,12.46,2,-3.84,-13.35,9076.27,3,-1.28,
2448,long,EXPI,2022-06-10,2022-06-14,13.81,12.46,4,-5.4,-9.78,9070.87,2,-2.7,
2449,long,AMAT,2022-06-10,2022-06-15,104.06,97.44,24,-158.88,-6.36,8911.99,3,-52.96,
2450,long,RVLV,2022-05-04,2022-06-15,35.76,30.29,1,-5.47,-15.3,8906.52,29,-0.19,
2451,long,SMLR,2022-03-03,2022-06-15,49.65,30.42,2,-38.46,-38.73,8868.06,72,-0.53,
2452,long,ASML,2022-06-14,2022-06-16,491.54,474.77,4,-67.08,-3.41,8800.98,2,-33.54,
2453,long,INMD,2022-01-24,2022-06-16,41.98,21.6,1,-20.38,-48.55,8780.6,100,-0.2,
2454,long,INMD,2022-01-26,2022-06-16,44.53,21.6,1,-22.93,-51.49,8757.67,98,-0.23,
2455,long,INMD,2022-01-28,2022-06-16,42.98,21.6,0,0.0,-49.74,8757.67,96,0.0,
2456,long,MSFT,2022-06-13,2022-06-16,245.28,245.22,9,-0.54,-0.02,8757.13,3,-0.18,
2457,long,SMLR,2022-03-03,2022-06-16,49.65,28.98,1,-20.67,-41.63,8736.46,73,-0.28,
2458,long,INMD,2022-01-28,2022-06-17,42.98,22.34,3,-61.92,-48.02,8674.54,97,-0.64,
2459,long,INMD,2022-02-03,2022-06-17,47.5,22.34,2,-50.32,-52.97,8624.22,93,-0.54,
2460,long,INMD,2022-02-11,2022-06-17,49.25,22.34,1,-26.91,-54.64,8597.31,87,-0.31,
2461,long,INMD,2022-02-14,2022-06-17,46.33,22.34,4,-95.96,-51.78,8501.35,86,-1.12,
2462,long,INMD,2022-02-15,2022-06-17,47.2,22.34,1,-24.86,-52.67,8476.49,85,-0.29,
2463,long,INMD,2022-02-17,2022-06-17,44.24,22.34,2,-43.8,-49.5,8432.69,83,-0.53,
2464,long,INMD,2022-02-18,2022-06-17,42.4,22.34,4,-80.24,-47.31,8352.45,82,-0.98,
2465,long,INMD,2022-02-22,2022-06-17,41.59,22.34,1,-19.25,-46.29,8333.2,81,-0.24,
2466,long,INMD,2022-02-25,2022-06-17,42.46,22.34,2,-40.24,-47.39,8292.96,78,-0.52,
2467,long,INMD,2022-03-04,2022-06-17,39.71,22.34,2,-34.74,-43.74,8258.22,73,-0.48,
2468,long,INMD,2022-03-07,2022-06-17,37.12,22.34,3,-44.34,-39.82,8213.88,72,-0.62,
2469,long,INMD,2022-03-08,2022-06-17,36.53,22.34,2,-28.38,-38.84,8185.5,71,-0.4,
2470,long,INMD,2022-03-14,2022-06-17,35.93,22.34,2,-27.18,-37.82,8158.32,67,-0.41,
2471,long,INMD,2022-03-15,2022-06-17,34.07,22.34,4,-46.92,-34.43,8111.4,66,-0.71,
2472,long,INMD,2022-03-16,2022-06-17,36.51,22.34,2,-28.34,-38.81,8083.06,65,-0.44,
2473,long,INMD,2022-03-24,2022-06-17,39.3,22.34,2,-33.92,-43.16,8049.14,59,-0.57,
2474,long,INMD,2022-03-28,2022-06-17,37.72,22.34,3,-46.14,-40.77,8003.0,57,-0.81,
2475,long,INMD,2022-03-31,2022-06-17,37.85,22.34,1,-15.51,-40.98,7987.49,54,-0.29,
2476,long,INMD,2022-04-01,2022-06-17,37.61,22.34,1,-15.27,-40.6,7972.22,53,-0.29,
2477,long,INMD,2022-04-05,2022-06-17,36.51,22.34,2,-28.34,-38.81,7943.88,51,-0.56,
2478,long,INMD,2022-04-06,2022-06-17,34.94,22.34,2,-25.2,-36.06,7918.68,50,-0.5,
2479,long,INMD,2022-04-08,2022-06-17,34.77,22.34,1,-12.43,-35.75,7906.25,48,-0.26,
2480,long,INMD,2022-04-11,2022-06-17,32.75,22.34,1,-10.41,-31.79,7895.84,47,-0.22,
2481,long,INMD,2022-04-12,2022-06-17,32.74,22.34,5,-52.0,-31.77,7843.84,46,-1.13,
2482,long,INMD,2022-04-18,2022-06-17,29.72,22.34,3,-22.14,-24.83,7821.7,43,-0.51,
2483,long,INMD,2022-04-19,2022-06-17,30.54,22.34,1,-8.2,-26.85,7813.5,42,-0.2,
2484,long,INMD,2022-04-21,2022-06-17,29.75,22.34,1,-7.41,-24.91,7806.09,40,-0.19,
2485,long,INMD,2022-04-22,2022-06-17,28.18,22.34,3,-17.52,-20.72,7788.57,39,-0.45,
2486,long,INMD,2022-04-25,2022-06-17,27.93,22.34,1,-5.59,-20.01,7782.98,38,-0.15,
2487,long,INMD,2022-04-28,2022-06-17,25.62,22.34,6,-19.68,-12.8,7763.3,35,-0.56,
2488,long,INMD,2022-04-29,2022-06-17,26.16,22.34,3,-11.46,-14.6,7751.84,34,-0.34,
2489,long,INMD,2022-05-02,2022-06-17,24.78,22.34,1,-2.44,-9.85,7749.4,33,-0.07,
